Start Time,End Time,AIC,p value,Significantly Rejected,branching_ratio,Timespan,baseline,num_basis,nb_kernels,reformat,Date
2017-01-10 13:20:00,2017-01-10 17:20:00,8741.538856792456,0.9922926105669848,False,0.2140510745096135,0 days 04:00:00,plinear,10,1,delete,2017-01-10
2017-01-10 09:00:00,2017-01-10 17:00:00,17314.529329424815,0.9407391792316762,False,0.2341622596398639,0 days 08:00:00,plinear,10,1,delete,2017-01-10
2017-01-10 09:20:00,2017-01-10 17:20:00,17102.639213782877,0.8405504402984472,False,0.2358101611568449,0 days 08:00:00,plinear,10,1,delete,2017-01-10
2017-01-10 09:00:00,2017-01-10 09:15:00,1004.224114291111,0.177668058931311,False,0.2209776863274214,0 days 00:15:00,const,1,2,delete,2017-01-10
2017-01-10 09:20:00,2017-01-10 09:35:00,677.195606841382,0.0738222730189322,False,0.3055886080472055,0 days 00:15:00,const,1,2,delete,2017-01-10
2017-01-10 09:40:00,2017-01-10 09:55:00,607.4010040659739,0.0421914207349742,True,0.5410731101817997,0 days 00:15:00,const,1,2,delete,2017-01-10
2017-01-10 10:00:00,2017-01-10 10:15:00,538.564418018294,0.3198257617991093,False,0.2044019095633043,0 days 00:15:00,const,1,2,delete,2017-01-10
2017-01-10 10:20:00,2017-01-10 10:35:00,514.1126693054349,0.7452572528615747,False,0.2155903891866845,0 days 00:15:00,const,1,2,delete,2017-01-10
2017-01-10 10:40:00,2017-01-10 10:55:00,522.8678287667519,0.7890356487205256,False,0.1369091028369138,0 days 00:15:00,const,1,2,delete,2017-01-10
2017-01-10 11:00:00,2017-01-10 11:15:00,557.5793378714723,0.1592725328148207,False,0.0924347331746949,0 days 00:15:00,const,1,2,delete,2017-01-10
2017-01-10 11:20:00,2017-01-10 11:35:00,815.2692206953321,0.3655757643375578,False,0.3267924865044828,0 days 00:15:00,const,1,2,delete,2017-01-10
2017-01-10 11:40:00,2017-01-10 11:55:00,591.1942892306502,0.9998971260230936,False,0.0147707754929216,0 days 00:15:00,const,1,2,delete,2017-01-10
2017-01-10 12:00:00,2017-01-10 12:15:00,351.75749335703404,0.7146699088145954,False,627979.1019185408,0 days 00:15:00,const,1,2,delete,2017-01-10
2017-01-10 12:20:00,2017-01-10 12:35:00,363.09776459917487,0.9092858460344148,False,0.3604755637548212,0 days 00:15:00,const,1,2,delete,2017-01-10
2017-01-10 12:40:00,2017-01-10 12:55:00,384.5742019855262,0.5243575786050404,False,0.2062556948517662,0 days 00:15:00,const,1,2,delete,2017-01-10
2017-01-10 13:00:00,2017-01-10 13:15:00,394.587283766199,0.9414318835839038,False,0.0499236538479615,0 days 00:15:00,const,1,2,delete,2017-01-10
2017-01-10 13:20:00,2017-01-10 13:35:00,290.1021177575569,0.3113317164327705,False,0.0638856243735591,0 days 00:15:00,const,1,2,delete,2017-01-10
2017-01-10 13:40:00,2017-01-10 13:55:00,395.0371771566628,0.9566941614579644,False,1.2698934112311318e-06,0 days 00:15:00,const,1,2,delete,2017-01-10
2017-01-10 14:00:00,2017-01-10 14:15:00,404.76097047327386,0.2375753445543697,False,0.0936771336261722,0 days 00:15:00,const,1,2,delete,2017-01-10
2017-01-10 14:20:00,2017-01-10 14:35:00,409.5522162595986,0.4848755159309997,False,0.1964193554593405,0 days 00:15:00,const,1,2,delete,2017-01-10
2017-01-10 14:40:00,2017-01-10 14:55:00,570.1679722290656,0.1671295062087167,False,0.3552158329140614,0 days 00:15:00,const,1,2,delete,2017-01-10
2017-01-10 15:00:00,2017-01-10 15:15:00,553.6933128272003,0.5963368448415731,False,0.41245792033341,0 days 00:15:00,const,1,2,delete,2017-01-10
2017-01-10 15:20:00,2017-01-10 15:35:00,612.4267819754483,0.6315262964677892,False,0.195238422208089,0 days 00:15:00,const,1,2,delete,2017-01-10
2017-01-10 15:40:00,2017-01-10 15:55:00,591.9573000634683,0.8140129057517034,False,0.1704369975083589,0 days 00:15:00,const,1,2,delete,2017-01-10
2017-01-10 16:00:00,2017-01-10 16:15:00,745.474695307557,0.6112122225252012,False,0.058273528234138,0 days 00:15:00,const,1,2,delete,2017-01-10
2017-01-10 16:20:00,2017-01-10 16:35:00,538.2245849684615,0.2689771846818076,False,0.0576638047859174,0 days 00:15:00,const,1,2,delete,2017-01-10
2017-01-10 16:40:00,2017-01-10 16:55:00,676.8803818824498,0.2263690435261373,False,0.213622777459211,0 days 00:15:00,const,1,2,delete,2017-01-10
2017-01-10 17:00:00,2017-01-10 17:15:00,803.2317213725926,0.8442916350721329,False,319571.2231780934,0 days 00:15:00,const,1,2,delete,2017-01-10
2017-01-10 09:00:00,2017-01-10 09:30:00,1752.0687361916955,0.0159545059289968,True,0.3670075845877055,0 days 00:30:00,const,1,2,delete,2017-01-10
2017-01-10 09:20:00,2017-01-10 09:50:00,1374.0181471812734,0.4927277768567753,False,0.2889080574365142,0 days 00:30:00,const,1,2,delete,2017-01-10
2017-01-10 09:40:00,2017-01-10 10:10:00,1101.9577969649797,0.040792463809875,True,0.4511216116266849,0 days 00:30:00,const,1,2,delete,2017-01-10
2017-01-10 10:00:00,2017-01-10 10:30:00,1085.5238213492776,0.6660248528543287,False,0.1816086863021515,0 days 00:30:00,const,1,2,delete,2017-01-10
2017-01-10 10:20:00,2017-01-10 10:50:00,1129.224272776434,0.604230194326254,False,0.46577437840886,0 days 00:30:00,const,1,2,delete,2017-01-10
2017-01-10 10:40:00,2017-01-10 11:10:00,1125.7156577289693,0.4635564812208629,False,0.2506494229725974,0 days 00:30:00,const,1,2,delete,2017-01-10
2017-01-10 11:00:00,2017-01-10 11:30:00,1291.9163903556616,0.2477936711709893,False,0.6310232027940927,0 days 00:30:00,const,1,2,delete,2017-01-10
2017-01-10 11:20:00,2017-01-10 11:50:00,1373.5930037208452,0.0125925135037198,True,0.3358928194028187,0 days 00:30:00,const,1,2,delete,2017-01-10
2017-01-10 11:40:00,2017-01-10 12:10:00,942.3008511350888,0.0006073622741259,True,0.1179681447860991,0 days 00:30:00,const,1,2,delete,2017-01-10
2017-01-10 12:00:00,2017-01-10 12:30:00,735.4641828910696,0.2032845787228469,False,0.1122002294669272,0 days 00:30:00,const,1,2,delete,2017-01-10
2017-01-10 12:20:00,2017-01-10 12:50:00,750.3659849481621,0.6748688821748885,False,0.2922937469688567,0 days 00:30:00,const,1,2,delete,2017-01-10
2017-01-10 12:40:00,2017-01-10 13:10:00,720.5345800278965,0.4377616099365323,False,0.137648206950306,0 days 00:30:00,const,1,2,delete,2017-01-10
2017-01-10 13:00:00,2017-01-10 13:30:00,759.414692976551,0.9067334715651688,False,0.0680260798726204,0 days 00:30:00,const,1,2,delete,2017-01-10
2017-01-10 13:20:00,2017-01-10 13:50:00,711.9810152393371,0.1738204299020928,False,0.1795650746922449,0 days 00:30:00,const,1,2,delete,2017-01-10
2017-01-10 13:40:00,2017-01-10 14:10:00,799.8218949597995,0.9139774880221344,False,0.1058927668000065,0 days 00:30:00,const,1,2,delete,2017-01-10
2017-01-10 14:00:00,2017-01-10 14:30:00,837.4700591791592,0.424786147490902,False,0.1560485131087435,0 days 00:30:00,const,1,2,delete,2017-01-10
2017-01-10 14:20:00,2017-01-10 14:50:00,915.0893321844608,0.4138509906667498,False,0.1422472291282117,0 days 00:30:00,const,1,2,delete,2017-01-10
2017-01-10 14:40:00,2017-01-10 15:10:00,1134.4803999406972,0.5216141326896553,False,0.4166205544951332,0 days 00:30:00,const,1,2,delete,2017-01-10
2017-01-10 15:00:00,2017-01-10 15:30:00,1108.115574393951,0.9019106412311174,False,0.307143412321113,0 days 00:30:00,const,1,2,delete,2017-01-10
2017-01-10 15:20:00,2017-01-10 15:50:00,1199.307222030376,0.9146097833226322,False,0.2215757465702684,0 days 00:30:00,const,1,2,delete,2017-01-10
2017-01-10 15:40:00,2017-01-10 16:10:00,1362.4747188901415,0.0686205645090384,False,0.3221110362257212,0 days 00:30:00,const,1,2,delete,2017-01-10
2017-01-10 16:00:00,2017-01-10 16:30:00,1254.3081114721822,0.0197997767861677,True,0.3477976209157318,0 days 00:30:00,const,1,2,delete,2017-01-10
2017-01-10 16:20:00,2017-01-10 16:50:00,1130.9863716669647,0.1058561353813548,False,0.1435014728072731,0 days 00:30:00,const,1,2,delete,2017-01-10
2017-01-10 16:40:00,2017-01-10 17:10:00,1367.8378450890475,0.4623762578272998,False,0.3559620494874516,0 days 00:30:00,const,1,2,delete,2017-01-10
2017-01-10 09:00:00,2017-01-10 10:00:00,2934.156288619257,0.0135811572484221,True,0.6365865436298161,0 days 01:00:00,const,1,2,delete,2017-01-10
2017-01-10 09:20:00,2017-01-10 10:20:00,2423.304617358664,0.0234497933202455,True,0.3865757061683768,0 days 01:00:00,const,1,2,delete,2017-01-10
2017-01-10 09:40:00,2017-01-10 10:40:00,2304.4499257917914,0.2644654108085003,False,0.2827537391467423,0 days 01:00:00,const,1,2,delete,2017-01-10
2017-01-10 10:00:00,2017-01-10 11:00:00,2291.0797531228404,0.9079576331297892,False,41028.5748156292,0 days 01:00:00,const,1,2,delete,2017-01-10
2017-01-10 10:20:00,2017-01-10 11:20:00,2256.525789447148,0.7920783334159208,False,0.1988657305642194,0 days 01:00:00,const,1,2,delete,2017-01-10
2017-01-10 10:40:00,2017-01-10 11:40:00,2458.556952820008,0.3470088017616889,False,0.5195688971029068,0 days 01:00:00,const,1,2,delete,2017-01-10
2017-01-10 11:00:00,2017-01-10 12:00:00,2455.510076845513,0.2194451176755544,False,0.5615742875898487,0 days 01:00:00,const,1,2,delete,2017-01-10
2017-01-10 11:20:00,2017-01-10 12:20:00,2227.154773011107,0.0136914468708307,True,0.6550768451224115,0 days 01:00:00,const,1,2,delete,2017-01-10
2017-01-10 11:40:00,2017-01-10 12:40:00,1720.156704515735,0.0015802546661307,True,0.166552318289627,0 days 01:00:00,const,1,2,delete,2017-01-10
2017-01-10 12:00:00,2017-01-10 13:00:00,1424.604246007048,0.7472193572702845,False,0.2036604889649161,0 days 01:00:00,const,1,2,delete,2017-01-10
2017-01-10 12:20:00,2017-01-10 13:20:00,1460.250203612408,0.9242332451216132,False,0.2215275139887885,0 days 01:00:00,const,1,2,delete,2017-01-10
2017-01-10 12:40:00,2017-01-10 13:40:00,1423.9619296932092,0.8833067778510751,False,0.2688654213412634,0 days 01:00:00,const,1,2,delete,2017-01-10
2017-01-10 13:00:00,2017-01-10 14:00:00,1478.3022466975683,0.8737810563951972,False,0.1073153994672043,0 days 01:00:00,const,1,2,delete,2017-01-10
2017-01-10 13:20:00,2017-01-10 14:20:00,1495.151330768843,0.2856651062834573,False,0.1446242073203849,0 days 01:00:00,const,1,2,delete,2017-01-10
2017-01-10 13:40:00,2017-01-10 14:40:00,1638.6445553579383,0.5082438209997767,False,0.111239088427855,0 days 01:00:00,const,1,2,delete,2017-01-10
2017-01-10 14:00:00,2017-01-10 15:00:00,1944.9284150563144,0.0094015382344663,True,0.3098214526166376,0 days 01:00:00,const,1,2,delete,2017-01-10
2017-01-10 14:20:00,2017-01-10 15:20:00,2124.208853866513,0.0557906350856757,False,0.3713356596121999,0 days 01:00:00,const,1,2,delete,2017-01-10
2017-01-10 14:40:00,2017-01-10 15:40:00,2351.461792391132,0.7526946055786655,False,0.3676148873898714,0 days 01:00:00,const,1,2,delete,2017-01-10
2017-01-10 15:00:00,2017-01-10 16:00:00,2368.766823207927,0.7452985596119039,False,0.3503074501498519,0 days 01:00:00,const,1,2,delete,2017-01-10
2017-01-10 15:20:00,2017-01-10 16:20:00,2550.6968206820093,0.3471796770988263,False,0.2895564914984502,0 days 01:00:00,const,1,2,delete,2017-01-10
2017-01-10 15:40:00,2017-01-10 16:40:00,2443.5456255443178,0.0338439559344574,True,0.3383740123717613,0 days 01:00:00,const,1,2,delete,2017-01-10
2017-01-10 16:00:00,2017-01-10 17:00:00,2470.88620562595,0.066384469377327,False,0.149673746459036,0 days 01:00:00,const,1,2,delete,2017-01-10
2017-01-10 16:20:00,2017-01-10 17:20:00,2587.9517553586647,0.9195081443378634,False,7.777732557483318,0 days 01:00:00,const,1,2,delete,2017-01-10
2017-01-10 09:00:00,2017-01-10 11:00:00,5229.182928571006,0.0034657680428823,True,0.6223950663255617,0 days 02:00:00,const,1,2,delete,2017-01-10
2017-01-10 09:20:00,2017-01-10 11:20:00,4680.788316068196,0.0430565587369312,True,0.3185491227174404,0 days 02:00:00,const,1,2,delete,2017-01-10
2017-01-10 09:40:00,2017-01-10 11:40:00,4757.985370456329,0.3360926704177731,False,0.4422738725828461,0 days 02:00:00,const,1,2,delete,2017-01-10
2017-01-10 10:00:00,2017-01-10 12:00:00,4746.522653484035,0.2571715932452083,False,0.2377136352655803,0 days 02:00:00,const,1,2,delete,2017-01-10
2017-01-10 10:20:00,2017-01-10 12:20:00,4475.290995411115,0.1070882899349644,False,0.6476873936173896,0 days 02:00:00,const,1,2,delete,2017-01-10
2017-01-10 10:40:00,2017-01-10 12:40:00,4175.16833143391,0.0147031537114747,True,0.6860131590692267,0 days 02:00:00,const,1,2,delete,2017-01-10
2017-01-10 11:00:00,2017-01-10 13:00:00,3887.71610919822,0.0134431843402731,True,0.7238099715954373,0 days 02:00:00,const,1,2,delete,2017-01-10
2017-01-10 11:20:00,2017-01-10 13:20:00,3699.779462833617,0.0062575082716032,True,0.6688574404552114,0 days 02:00:00,const,1,2,delete,2017-01-10
2017-01-10 11:40:00,2017-01-10 13:40:00,3140.639773127074,0.0452548788709965,True,0.3727962046175748,0 days 02:00:00,const,1,2,delete,2017-01-10
2017-01-10 12:00:00,2017-01-10 14:00:00,2898.019176386298,0.9774853674008414,False,0.1831255304215923,0 days 02:00:00,const,1,2,delete,2017-01-10
2017-01-10 12:20:00,2017-01-10 14:20:00,2950.265125295148,0.6475664532401451,False,0.1977889628589287,0 days 02:00:00,const,1,2,delete,2017-01-10
2017-01-10 12:40:00,2017-01-10 14:40:00,3061.12851444558,0.3479607932537015,False,0.179248637827282,0 days 02:00:00,const,1,2,delete,2017-01-10
2017-01-10 13:00:00,2017-01-10 15:00:00,3422.328539216358,0.0422868309738528,True,0.5930837062386872,0 days 02:00:00,const,1,2,delete,2017-01-10
2017-01-10 13:20:00,2017-01-10 15:20:00,3631.3313958490153,0.0001958432861132,True,0.3476842207114737,0 days 02:00:00,const,1,2,delete,2017-01-10
2017-01-10 13:40:00,2017-01-10 15:40:00,4006.369108815378,0.0001052662728065,True,0.3312098729783135,0 days 02:00:00,const,1,2,delete,2017-01-10
2017-01-10 14:00:00,2017-01-10 16:00:00,4313.205282786841,0.0008863415203175,True,0.3535804283683432,0 days 02:00:00,const,1,2,delete,2017-01-10
2017-01-10 14:20:00,2017-01-10 16:20:00,4677.242403017926,0.0260465869854418,True,0.3570681490141973,0 days 02:00:00,const,1,2,delete,2017-01-10
2017-01-10 14:40:00,2017-01-10 16:40:00,4790.539640846751,0.4866797918767876,False,0.316602604422229,0 days 02:00:00,const,1,2,delete,2017-01-10
2017-01-10 15:00:00,2017-01-10 17:00:00,4838.68059631752,0.8088059230424385,False,0.2702155815662251,0 days 02:00:00,const,1,2,delete,2017-01-10
2017-01-10 15:20:00,2017-01-10 17:20:00,5147.710816107907,0.0422311386645127,True,0.2570447861722066,0 days 02:00:00,const,1,2,delete,2017-01-10
2017-01-10 09:00:00,2017-01-10 13:00:00,9122.182409826784,0.0157637377754037,True,0.7647987267949783,0 days 04:00:00,const,1,2,delete,2017-01-10
2017-01-10 09:20:00,2017-01-10 13:20:00,8381.797143683985,0.0047974405990192,True,0.6837094633992518,0 days 04:00:00,const,1,2,delete,2017-01-10
2017-01-10 09:40:00,2017-01-10 13:40:00,7908.575445441538,0.0023305508122657,True,0.6912852429298593,0 days 04:00:00,const,1,2,delete,2017-01-10
2017-01-10 10:00:00,2017-01-10 14:00:00,7662.892861446409,0.0013690709544611,True,0.721438470673417,0 days 04:00:00,const,1,2,delete,2017-01-10
2017-01-10 10:20:00,2017-01-10 14:20:00,7444.983713067129,0.0016701989391797,True,0.7170166076019361,0 days 04:00:00,const,1,2,delete,2017-01-10
2017-01-10 10:40:00,2017-01-10 14:40:00,7242.86250877527,0.0019247516568594,True,0.6857613347516807,0 days 04:00:00,const,1,2,delete,2017-01-10
2017-01-10 11:00:00,2017-01-10 15:00:00,7305.61913695934,0.0350980717095142,True,0.6986799928416716,0 days 04:00:00,const,1,2,delete,2017-01-10
2017-01-10 11:20:00,2017-01-10 15:20:00,7319.95228237871,0.0471432966373503,True,0.6472904210963244,0 days 04:00:00,const,1,2,delete,2017-01-10
2017-01-10 11:40:00,2017-01-10 15:40:00,7145.607323283018,0.0076170676347726,True,0.6014504384370243,0 days 04:00:00,const,1,2,delete,2017-01-10
2017-01-10 12:00:00,2017-01-10 16:00:00,7205.34053338991,0.1236257429856868,False,4242734.747971849,0 days 04:00:00,const,1,2,delete,2017-01-10
2017-01-10 12:20:00,2017-01-10 16:20:00,7620.601155369522,0.3785518116427243,False,6182272.627663813,0 days 04:00:00,const,1,2,delete,2017-01-10
2017-01-10 12:40:00,2017-01-10 16:40:00,7857.3407544157535,0.1986965373806212,False,0.9216585829523828,0 days 04:00:00,const,1,2,delete,2017-01-10
2017-01-10 13:00:00,2017-01-10 17:00:00,8253.57484859031,0.2302715185788877,False,0.817096767995518,0 days 04:00:00,const,1,2,delete,2017-01-10
2017-01-10 13:20:00,2017-01-10 17:20:00,8757.398911782015,0.4772223940538397,False,0.8664240660529132,0 days 04:00:00,const,1,2,delete,2017-01-10
2017-01-10 09:00:00,2017-01-10 17:00:00,17384.450105101252,0.0243653004270957,True,0.7690750564441331,0 days 08:00:00,const,1,2,delete,2017-01-10
2017-01-10 09:20:00,2017-01-10 17:20:00,17148.876898216386,0.1711524446527029,False,0.7583279494330613,0 days 08:00:00,const,1,2,delete,2017-01-10
2017-01-10 09:00:00,2017-01-10 09:15:00,990.853580403106,0.9997007320721928,False,0.0130904206521585,0 days 00:15:00,plinear,10,2,delete,2017-01-10
2017-01-10 09:20:00,2017-01-10 09:35:00,659.8233790474749,0.9999065996797216,False,4.272921579392487e-07,0 days 00:15:00,plinear,10,2,delete,2017-01-10
2017-01-10 09:40:00,2017-01-10 09:55:00,589.113184241882,0.997822044461268,False,3.3550771674369264e-07,0 days 00:15:00,plinear,10,2,delete,2017-01-10
2017-01-10 10:00:00,2017-01-10 10:15:00,530.2815646173469,0.9714323342954756,False,0.0941418631166548,0 days 00:15:00,plinear,10,2,delete,2017-01-10
2017-01-10 10:20:00,2017-01-10 10:35:00,511.2764190321168,0.9994669334647088,False,0.1662915487637102,0 days 00:15:00,plinear,10,2,delete,2017-01-10
2017-01-10 10:40:00,2017-01-10 10:55:00,509.58886512425374,0.9998445936245056,False,6.279720544064713e-07,0 days 00:15:00,plinear,10,2,delete,2017-01-10
2017-01-10 11:00:00,2017-01-10 11:15:00,541.9531351591023,0.9999554707848244,False,2.6055123313046373e-07,0 days 00:15:00,plinear,10,2,delete,2017-01-10
2017-01-10 11:20:00,2017-01-10 11:35:00,806.5734815693454,0.993986176910858,False,0.0686416015885372,0 days 00:15:00,plinear,10,2,delete,2017-01-10
2017-01-10 11:40:00,2017-01-10 11:55:00,586.2393945627311,0.9999538169868472,False,6.892379488588155e-07,0 days 00:15:00,plinear,10,2,delete,2017-01-10
2017-01-10 12:00:00,2017-01-10 12:15:00,346.4211531514528,0.9994289340576624,False,8.111898131076487e-07,0 days 00:15:00,plinear,10,2,delete,2017-01-10
2017-01-10 12:20:00,2017-01-10 12:35:00,356.41948347607,0.9686738434972992,False,8.896558863401471e-08,0 days 00:15:00,plinear,10,2,delete,2017-01-10
2017-01-10 12:40:00,2017-01-10 12:55:00,371.4328145361639,0.99928919177349,False,0.0887848897054979,0 days 00:15:00,plinear,10,2,delete,2017-01-10
2017-01-10 13:00:00,2017-01-10 13:15:00,390.74077047855786,0.9868175063245218,False,0.0217908052131229,0 days 00:15:00,plinear,10,2,delete,2017-01-10
2017-01-10 13:20:00,2017-01-10 13:35:00,281.17266883073944,0.9902722592768004,False,6.230325469995992e-05,0 days 00:15:00,plinear,10,2,delete,2017-01-10
2017-01-10 13:40:00,2017-01-10 13:55:00,387.9697107066345,0.999900852123037,False,2.51558003896862e-07,0 days 00:15:00,plinear,10,2,delete,2017-01-10
2017-01-10 14:00:00,2017-01-10 14:15:00,395.2896327840784,0.9987512703854738,False,0.0106849170319322,0 days 00:15:00,plinear,10,2,delete,2017-01-10
2017-01-10 14:20:00,2017-01-10 14:35:00,402.5261761419074,0.999223504357238,False,0.0226901958901178,0 days 00:15:00,plinear,10,2,delete,2017-01-10
2017-01-10 14:40:00,2017-01-10 14:55:00,560.0299575739768,0.9937430733317382,False,3.52326510231276e-07,0 days 00:15:00,plinear,10,2,delete,2017-01-10
2017-01-10 15:00:00,2017-01-10 15:15:00,544.6717774196668,0.8610530021860862,False,0.2553836654951662,0 days 00:15:00,plinear,10,2,delete,2017-01-10
2017-01-10 15:20:00,2017-01-10 15:35:00,605.5529652835351,0.980370300068368,False,6.62012774864093e-08,0 days 00:15:00,plinear,10,2,delete,2017-01-10
2017-01-10 15:40:00,2017-01-10 15:55:00,584.3190321408639,0.9990956276866034,False,0.1007717343649483,0 days 00:15:00,plinear,10,2,delete,2017-01-10
2017-01-10 16:00:00,2017-01-10 16:15:00,741.1466050681234,0.9960195604083162,False,6.685280601808069e-05,0 days 00:15:00,plinear,10,2,delete,2017-01-10
2017-01-10 16:20:00,2017-01-10 16:35:00,531.1442607371567,0.997737423671854,False,2.409330982278207e-07,0 days 00:15:00,plinear,10,2,delete,2017-01-10
2017-01-10 16:40:00,2017-01-10 16:55:00,669.7477638162242,0.9985772484285712,False,0.0566926468807007,0 days 00:15:00,plinear,10,2,delete,2017-01-10
2017-01-10 17:00:00,2017-01-10 17:15:00,794.1233225818432,0.9992507303233076,False,3.3798734914359824e-06,0 days 00:15:00,plinear,10,2,delete,2017-01-10
2017-01-10 09:00:00,2017-01-10 09:30:00,1733.541760092629,0.9996006945538723,False,0.2146727667568744,0 days 00:30:00,plinear,10,2,delete,2017-01-10
2017-01-10 09:20:00,2017-01-10 09:50:00,1359.304264740052,0.9999801639635224,False,0.0558580605245556,0 days 00:30:00,plinear,10,2,delete,2017-01-10
2017-01-10 09:40:00,2017-01-10 10:10:00,1085.8024142626214,0.9997638942847996,False,0.0603270201520753,0 days 00:30:00,plinear,10,2,delete,2017-01-10
2017-01-10 10:00:00,2017-01-10 10:30:00,1081.1699276992033,0.9999314688215144,False,0.1341142611395687,0 days 00:30:00,plinear,10,2,delete,2017-01-10
2017-01-10 10:20:00,2017-01-10 10:50:00,1119.0345060143654,0.992741420693663,False,0.1092237087684931,0 days 00:30:00,plinear,10,2,delete,2017-01-10
2017-01-10 10:40:00,2017-01-10 11:10:00,1113.2669318859391,0.9953390159163592,False,0.0221074470921637,0 days 00:30:00,plinear,10,2,delete,2017-01-10
2017-01-10 11:00:00,2017-01-10 11:30:00,1276.7012427603886,0.9493392170447484,False,0.1013971927273474,0 days 00:30:00,plinear,10,2,delete,2017-01-10
2017-01-10 11:20:00,2017-01-10 11:50:00,1362.1840966047523,0.9456436928864398,False,0.1485690087180324,0 days 00:30:00,plinear,10,2,delete,2017-01-10
2017-01-10 11:40:00,2017-01-10 12:10:00,918.8514211812316,0.9999968107724848,False,3.675518135787903e-07,0 days 00:30:00,plinear,10,2,delete,2017-01-10
2017-01-10 12:00:00,2017-01-10 12:30:00,725.7106291288261,0.9948974731392844,False,5.693921695109515e-07,0 days 00:30:00,plinear,10,2,delete,2017-01-10
2017-01-10 12:20:00,2017-01-10 12:50:00,739.4981297439176,0.9980649837507768,False,0.0705585406041718,0 days 00:30:00,plinear,10,2,delete,2017-01-10
2017-01-10 12:40:00,2017-01-10 13:10:00,706.0438295101217,0.99989151138109,False,0.0795181778925762,0 days 00:30:00,plinear,10,2,delete,2017-01-10
2017-01-10 13:00:00,2017-01-10 13:30:00,752.2071114219959,0.9999999063477182,False,0.0381989736522946,0 days 00:30:00,plinear,10,2,delete,2017-01-10
2017-01-10 13:20:00,2017-01-10 13:50:00,698.9013176619426,0.9976154514159532,False,41558.242356174014,0 days 00:30:00,plinear,10,2,delete,2017-01-10
2017-01-10 13:40:00,2017-01-10 14:10:00,791.2059587929994,0.9995988338821956,False,7.812272819970643,0 days 00:30:00,plinear,10,2,delete,2017-01-10
2017-01-10 14:00:00,2017-01-10 14:30:00,826.1250760997182,0.9985859047085758,False,0.0338651866466236,0 days 00:30:00,plinear,10,2,delete,2017-01-10
2017-01-10 14:20:00,2017-01-10 14:50:00,908.0215514134924,0.9987629496177012,False,0.0472621358603905,0 days 00:30:00,plinear,10,2,delete,2017-01-10
2017-01-10 14:40:00,2017-01-10 15:10:00,1123.6205183580048,0.9948596539570668,False,0.2481405377096238,0 days 00:30:00,plinear,10,2,delete,2017-01-10
2017-01-10 15:00:00,2017-01-10 15:30:00,1103.9229476008738,0.9892219104579216,False,0.2351152715241548,0 days 00:30:00,plinear,10,2,delete,2017-01-10
2017-01-10 15:20:00,2017-01-10 15:50:00,1191.4802741044552,0.987996993673156,False,0.2838964275593591,0 days 00:30:00,plinear,10,2,delete,2017-01-10
2017-01-10 15:40:00,2017-01-10 16:10:00,1353.0643124849607,0.9921137404011372,False,0.1898878373963732,0 days 00:30:00,plinear,10,2,delete,2017-01-10
2017-01-10 16:00:00,2017-01-10 16:30:00,1237.6006714369269,0.9998703176193824,False,2.3156359437529698e-07,0 days 00:30:00,plinear,10,2,delete,2017-01-10
2017-01-10 16:20:00,2017-01-10 16:50:00,1120.8170568265325,0.9888572160003504,False,0.0558992293906827,0 days 00:30:00,plinear,10,2,delete,2017-01-10
2017-01-10 16:40:00,2017-01-10 17:10:00,1353.1741165361982,0.9988795480177952,False,1.8570273307100565e-07,0 days 00:30:00,plinear,10,2,delete,2017-01-10
2017-01-10 09:00:00,2017-01-10 10:00:00,2896.408500624228,0.9999673864771574,False,0.1797741732093558,0 days 01:00:00,plinear,10,2,delete,2017-01-10
2017-01-10 09:20:00,2017-01-10 10:20:00,2398.9879091894995,0.9987220152733643,False,0.0900049493248937,0 days 01:00:00,plinear,10,2,delete,2017-01-10
2017-01-10 09:40:00,2017-01-10 10:40:00,2284.4644518424016,0.9966195194305184,False,0.1397073954571887,0 days 01:00:00,plinear,10,2,delete,2017-01-10
2017-01-10 10:00:00,2017-01-10 11:00:00,2281.985803560988,0.9984280794338024,False,0.1539642732060447,0 days 01:00:00,plinear,10,2,delete,2017-01-10
2017-01-10 10:20:00,2017-01-10 11:20:00,2249.01305852138,0.997998744372998,False,0.1527091306638466,0 days 01:00:00,plinear,10,2,delete,2017-01-10
2017-01-10 10:40:00,2017-01-10 11:40:00,2444.47374953308,0.9976367101350204,False,352380.0587056808,0 days 01:00:00,plinear,10,2,delete,2017-01-10
2017-01-10 11:00:00,2017-01-10 12:00:00,2434.078513337769,0.9953319319234166,False,0.0743930262450502,0 days 01:00:00,plinear,10,2,delete,2017-01-10
2017-01-10 11:20:00,2017-01-10 12:20:00,2196.4705937647527,0.998084147380673,False,0.0748285452929408,0 days 01:00:00,plinear,10,2,delete,2017-01-10
2017-01-10 11:40:00,2017-01-10 12:40:00,1693.8638844137956,0.999345315340938,False,1.3335167237963e-07,0 days 01:00:00,plinear,10,2,delete,2017-01-10
2017-01-10 12:00:00,2017-01-10 13:00:00,1415.080122717516,0.988687229733318,False,0.1108624219045709,0 days 01:00:00,plinear,10,2,delete,2017-01-10
2017-01-10 12:20:00,2017-01-10 13:20:00,1454.151100090723,0.9986648392817096,False,0.1298453889996179,0 days 01:00:00,plinear,10,2,delete,2017-01-10
2017-01-10 12:40:00,2017-01-10 13:40:00,1415.874502534449,0.9999824575893964,False,0.1503202360221568,0 days 01:00:00,plinear,10,2,delete,2017-01-10
